,Year,Jurisdiction,Category,Type,Stream,Management,Fate,Tonnes
1926,2017,NT,Hazardous,Other soil/sludges,Total,Landfill,Disposal,14
1927,2017,NT,Hazardous,Other soil/sludges,Total,Recycling,Recycling,9
1928,2017,NT,Hazardous,Other soil/sludges,Total,Treatment,Unknown,11
1929,2017,NT,Hazardous,"Paints, resins, inks, organic sludges",C&I,Landfill,Disposal,315
1930,2017,NT,Hazardous,"Paints, resins, inks, organic sludges",C&I,Recycling,Recycling,44
1931,2017,NT,Hazardous,"Paints, resins, inks, organic sludges",C&I,Treatment,Unknown,34
1932,2017,NT,Hazardous,"Paints, resins, inks, organic sludges",Total,Landfill,Disposal,315
1933,2017,NT,Hazardous,"Paints, resins, inks, organic sludges",Total,Recycling,Recycling,44
1934,2017,NT,Hazardous,"Paints, resins, inks, organic sludges",Total,Treatment,Unknown,34
1935,2017,NT,Hazardous,Pesticides,C&I,Landfill,Disposal,4
1936,2017,NT,Hazardous,Pesticides,C&I,Recycling,Recycling,3
1937,2017,NT,Hazardous,Pesticides,C&I,Treatment,Unknown,1
1938,2017,NT,Hazardous,Pesticides,Total,Landfill,Disposal,4
1939,2017,NT,Hazardous,Pesticides,Total,Recycling,Recycling,3
1940,2017,NT,Hazardous,Pesticides,Total,Treatment,Unknown,1
1941,2017,NT,Hazardous,Tyres,C&I,Energy from waste facility,Energy recovery,959
1942,2017,NT,Hazardous,Tyres,C&I,Landfill,Disposal,1630
1943,2017,NT,Hazardous,Tyres,C&I,Other disposal,Disposal,96
1944,2017,NT,Hazardous,Tyres,C&I,Recycling,Recycling,1725
1945,2017,NT,Hazardous,Tyres,Total,Energy from waste facility,Energy recovery,959
1946,2017,NT,Hazardous,Tyres,Total,Landfill,Disposal,1630
1947,2017,NT,Hazardous,Tyres,Total,Other disposal,Disposal,96
1948,2017,NT,Hazardous,Tyres,Total,Recycling,Recycling,1725
1949,2017,NT,Metals,Aluminium,MSW,Recycling,Recycling,681
1950,2017,NT,Metals,Aluminium,Total,Recycling,Recycling,681
1951,2017,NT,Metals,Steel,MSW,Recycling,Recycling,1
1952,2017,NT,Metals,Steel,Total,Recycling,Recycling,1
1953,2017,NT,Organics,Food organics,C&I,Landfill,Disposal,8317
1954,2017,NT,Organics,Food organics,C&I,Landfill,Energy recovery,1304
1955,2017,NT,Organics,Food organics,MSW,Landfill,Disposal,41585
1956,2017,NT,Organics,Food organics,MSW,Landfill,Energy recovery,6521
1957,2017,NT,Organics,Food organics,Total,Landfill,Disposal,49902
1958,2017,NT,Organics,Food organics,Total,Landfill,Energy recovery,7825
1959,2017,NT,Organics,Garden organics,C&D,Landfill,Disposal,2540
1960,2017,NT,Organics,Garden organics,C&D,Landfill,Energy recovery,208
1961,2017,NT,Organics,Garden organics,C&I,Landfill,Disposal,1654
1962,2017,NT,Organics,Garden organics,C&I,Landfill,Energy recovery,136
1963,2017,NT,Organics,Garden organics,MSW,Landfill,Disposal,20958
1964,2017,NT,Organics,Garden organics,MSW,Landfill,Energy recovery,1720
1965,2017,NT,Organics,Garden organics,Total,Landfill,Disposal,25153
1966,2017,NT,Organics,Garden organics,Total,Landfill,Energy recovery,2064
1967,2017,NT,Organics,Other organics,C&I,Landfill,Disposal,617
1968,2017,NT,Organics,Other organics,C&I,Landfill,Energy recovery,54
1969,2017,NT,Organics,Other organics,MSW,Landfill,Disposal,5054
1970,2017,NT,Organics,Other organics,MSW,Landfill,Energy recovery,444
1971,2017,NT,Organics,Other organics,Total,Landfill,Disposal,5671
1972,2017,NT,Organics,Other organics,Total,Landfill,Energy recovery,498
1973,2017,NT,Organics,Timber,C&D,Landfill,Disposal,8114
1974,2017,NT,Organics,Timber,C&D,Landfill,Energy recovery,133
1975,2017,NT,Organics,Timber,C&I,Landfill,Disposal,5503
1976,2017,NT,Organics,Timber,C&I,Landfill,Energy recovery,90
1977,2017,NT,Organics,Timber,MSW,Landfill,Disposal,1352
1978,2017,NT,Organics,Timber,MSW,Landfill,Energy recovery,22
1979,2017,NT,Organics,Timber,Total,Landfill,Disposal,14969
1980,2017,NT,Organics,Timber,Total,Landfill,Energy recovery,246
1981,2017,NT,Paper & cardboard,Liquid paperboard,MSW,Recycling,Recycling,62
1982,2017,NT,Paper & cardboard,Liquid paperboard,Total,Recycling,Recycling,62
1983,2017,NT,Plastics,High density polyethylene (HDPE),MSW,Recycling,Recycling,32
1984,2017,NT,Plastics,High density polyethylene (HDPE),Total,Recycling,Recycling,32
1985,2017,NT,Plastics,Polyethylene terephthalate (PET),MSW,Recycling,Recycling,594
1986,2017,NT,Plastics,Polyethylene terephthalate (PET),Total,Recycling,Recycling,594
1987,2017,Qld,Ash,Ash,C&I,Other disposal,Long-term storage,3760938
1988,2017,Qld,Ash,Ash,C&I,Recycling,Recycling,832819
1989,2017,Qld,Ash,Ash,Total,Other disposal,Long-term storage,3760938
1990,2017,Qld,Ash,Ash,Total,Recycling,Recycling,832819
1991,2017,Qld,Biosolids,Biosolids,C&I,Recycling,Recycling,327164
1992,2017,Qld,Biosolids,Biosolids,Total,Recycling,Recycling,327164
1993,2017,Qld,Glass,Glass,C&D,Landfill,Disposal,1347
1994,2017,Qld,Glass,Glass,C&D,Recycling,Recycling,7423
1995,2017,Qld,Glass,Glass,C&I,Landfill,Disposal,33045
1996,2017,Qld,Glass,Glass,C&I,Recycling,Recycling,51723
1997,2017,Qld,Glass,Glass,MSW,Landfill,Disposal,89915
1998,2017,Qld,Glass,Glass,MSW,Recycling,Recycling,44871
1999,2017,Qld,Glass,Glass,Total,Landfill,Disposal,124306
2000,2017,Qld,Glass,Glass,Total,Recycling,Recycling,104017
2001,2017,Qld,Hazardous,Acids,C&I,Landfill,Disposal,632
2002,2017,Qld,Hazardous,Acids,C&I,Recycling,Recycling,6986
2003,2017,Qld,Hazardous,Acids,C&I,Treatment,Unknown,3478
2004,2017,Qld,Hazardous,Acids,Total,Landfill,Disposal,632
2005,2017,Qld,Hazardous,Acids,Total,Recycling,Recycling,6986
2006,2017,Qld,Hazardous,Acids,Total,Treatment,Unknown,3478
2007,2017,Qld,Hazardous,Alkalis,C&I,Landfill,Disposal,17870
2008,2017,Qld,Hazardous,Alkalis,C&I,Other disposal,Disposal,37
2009,2017,Qld,Hazardous,Alkalis,C&I,Recycling,Recycling,151392
2010,2017,Qld,Hazardous,Alkalis,C&I,Treatment,Unknown,938
2011,2017,Qld,Hazardous,Alkalis,Total,Landfill,Disposal,17870
2012,2017,Qld,Hazardous,Alkalis,Total,Other disposal,Disposal,37
2013,2017,Qld,Hazardous,Alkalis,Total,Recycling,Recycling,151392
2014,2017,Qld,Hazardous,Alkalis,Total,Treatment,Unknown,938
2015,2017,Qld,Hazardous,Asbestos,C&D,Landfill,Disposal,80664
2016,2017,Qld,Hazardous,Asbestos,C&D,Other disposal,Disposal,22
2017,2017,Qld,Hazardous,Asbestos,C&D,Recycling,Recycling,181
2018,2017,Qld,Hazardous,Asbestos,C&D,Treatment,Unknown,153
2019,2017,Qld,Hazardous,Asbestos,C&I,Landfill,Disposal,68713
2020,2017,Qld,Hazardous,Asbestos,C&I,Other disposal,Disposal,19
2021,2017,Qld,Hazardous,Asbestos,C&I,Recycling,Recycling,154
2022,2017,Qld,Hazardous,Asbestos,C&I,Treatment,Unknown,130
2023,2017,Qld,Hazardous,Asbestos,Total,Landfill,Disposal,149377
2024,2017,Qld,Hazardous,Asbestos,Total,Other disposal,Disposal,41
2025,2017,Qld,Hazardous,Asbestos,Total,Recycling,Recycling,335
2026,2017,Qld,Hazardous,Asbestos,Total,Treatment,Unknown,283
2027,2017,Qld,Hazardous,Clinical & pharmaceutical,C&I,Landfill,Disposal,4868
2028,2017,Qld,Hazardous,Clinical & pharmaceutical,C&I,Other disposal,Disposal,7703
2029,2017,Qld,Hazardous,Clinical & pharmaceutical,C&I,Recycling,Recycling,120
2030,2017,Qld,Hazardous,Clinical & pharmaceutical,C&I,Treatment,Unknown,4570
2031,2017,Qld,Hazardous,Clinical & pharmaceutical,Total,Landfill,Disposal,4868
2032,2017,Qld,Hazardous,Clinical & pharmaceutical,Total,Other disposal,Disposal,7703
2033,2017,Qld,Hazardous,Clinical & pharmaceutical,Total,Recycling,Recycling,120
2034,2017,Qld,Hazardous,Clinical & pharmaceutical,Total,Treatment,Unknown,4570
2035,2017,Qld,Hazardous,Contaminated soils,C&D,Landfill,Disposal,711886
2036,2017,Qld,Hazardous,Contaminated soils,C&D,Recycling,Recycling,26
2037,2017,Qld,Hazardous,Contaminated soils,C&D,Treatment,Unknown,11
2038,2017,Qld,Hazardous,Contaminated soils,C&I,Landfill,Disposal,276844
2039,2017,Qld,Hazardous,Contaminated soils,C&I,Recycling,Recycling,10
2040,2017,Qld,Hazardous,Contaminated soils,C&I,Treatment,Unknown,4
2041,2017,Qld,Hazardous,Contaminated soils,Total,Landfill,Disposal,988730
2042,2017,Qld,Hazardous,Contaminated soils,Total,Recycling,Recycling,37
2043,2017,Qld,Hazardous,Contaminated soils,Total,Treatment,Unknown,15
2044,2017,Qld,Hazardous,Food-derived hazardous wastes,C&I,Landfill,Disposal,5353
2045,2017,Qld,Hazardous,Food-derived hazardous wastes,C&I,Other disposal,Disposal,50
2046,2017,Qld,Hazardous,Food-derived hazardous wastes,C&I,Recycling,Recycling,142152
2047,2017,Qld,Hazardous,Food-derived hazardous wastes,C&I,Treatment,Unknown,37581
2048,2017,Qld,Hazardous,Food-derived hazardous wastes,Total,Landfill,Disposal,5353
2049,2017,Qld,Hazardous,Food-derived hazardous wastes,Total,Other disposal,Disposal,50
2050,2017,Qld,Hazardous,Food-derived hazardous wastes,Total,Recycling,Recycling,142152
2051,2017,Qld,Hazardous,Food-derived hazardous wastes,Total,Treatment,Unknown,37581
2052,2017,Qld,Hazardous,Inorganic chemicals,C&I,Landfill,Disposal,21741
2053,2017,Qld,Hazardous,Inorganic chemicals,C&I,Other disposal,Disposal,11
2054,2017,Qld,Hazardous,Inorganic chemicals,C&I,Recycling,Recycling,30147
2055,2017,Qld,Hazardous,Inorganic chemicals,C&I,Treatment,Unknown,2084
2056,2017,Qld,Hazardous,Inorganic chemicals,Total,Landfill,Disposal,21741
2057,2017,Qld,Hazardous,Inorganic chemicals,Total,Other disposal,Disposal,11
2058,2017,Qld,Hazardous,Inorganic chemicals,Total,Recycling,Recycling,30147
2059,2017,Qld,Hazardous,Inorganic chemicals,Total,Treatment,Unknown,2084
2060,2017,Qld,Hazardous,Oils,C&I,Landfill,Disposal,12694
2061,2017,Qld,Hazardous,Oils,C&I,Other disposal,Disposal,423
2062,2017,Qld,Hazardous,Oils,C&I,Recycling,Recycling,100791
2063,2017,Qld,Hazardous,Oils,C&I,Treatment,Unknown,52310
2064,2017,Qld,Hazardous,Oils,Total,Landfill,Disposal,12694
2065,2017,Qld,Hazardous,Oils,Total,Other disposal,Disposal,423
2066,2017,Qld,Hazardous,Oils,Total,Recycling,Recycling,100791
2067,2017,Qld,Hazardous,Oils,Total,Treatment,Unknown,52310
2068,2017,Qld,Hazardous,Organic chemicals,C&I,Landfill,Disposal,40539
2069,2017,Qld,Hazardous,Organic chemicals,C&I,Other disposal,Disposal,18
2070,2017,Qld,Hazardous,Organic chemicals,C&I,Recycling,Recycling,4692
2071,2017,Qld,Hazardous,Organic chemicals,C&I,Treatment,Unknown,1631
2072,2017,Qld,Hazardous,Organic chemicals,Total,Landfill,Disposal,40539
2073,2017,Qld,Hazardous,Organic chemicals,Total,Other disposal,Disposal,18
2074,2017,Qld,Hazardous,Organic chemicals,Total,Recycling,Recycling,4692
2075,2017,Qld,Hazardous,Organic chemicals,Total,Treatment,Unknown,1631
2076,2017,Qld,Hazardous,Organic solvents,C&I,Landfill,Disposal,23
2077,2017,Qld,Hazardous,Organic solvents,C&I,Other disposal,Disposal,70
2078,2017,Qld,Hazardous,Organic solvents,C&I,Recycling,Recycling,1883
2079,2017,Qld,Hazardous,Organic solvents,C&I,Treatment,Unknown,584
2080,2017,Qld,Hazardous,Organic solvents,Total,Landfill,Disposal,23
2081,2017,Qld,Hazardous,Organic solvents,Total,Other disposal,Disposal,70
2082,2017,Qld,Hazardous,Organic solvents,Total,Recycling,Recycling,1883
2083,2017,Qld,Hazardous,Organic solvents,Total,Treatment,Unknown,584
2084,2017,Qld,Hazardous,Other,C&I,Landfill,Disposal,14269
2085,2017,Qld,Hazardous,Other,C&I,Other disposal,Disposal,517
2086,2017,Qld,Hazardous,Other,C&I,Recycling,Recycling,42602
2087,2017,Qld,Hazardous,Other,C&I,Treatment,Unknown,5699
2088,2017,Qld,Hazardous,Other,Total,Landfill,Disposal,14269
2089,2017,Qld,Hazardous,Other,Total,Other disposal,Disposal,517
2090,2017,Qld,Hazardous,Other,Total,Recycling,Recycling,42602
2091,2017,Qld,Hazardous,Other,Total,Treatment,Unknown,5699
2092,2017,Qld,Hazardous,Other hazardous organic wastes,C&I,Landfill,Disposal,137
2093,2017,Qld,Hazardous,Other hazardous organic wastes,C&I,Other disposal,Disposal,1
2094,2017,Qld,Hazardous,Other hazardous organic wastes,C&I,Recycling,Recycling,3643
2095,2017,Qld,Hazardous,Other hazardous organic wastes,C&I,Treatment,Unknown,963
2096,2017,Qld,Hazardous,Other hazardous organic wastes,Total,Landfill,Disposal,137
2097,2017,Qld,Hazardous,Other hazardous organic wastes,Total,Other disposal,Disposal,1
2098,2017,Qld,Hazardous,Other hazardous organic wastes,Total,Recycling,Recycling,3643
2099,2017,Qld,Hazardous,Other hazardous organic wastes,Total,Treatment,Unknown,963
2100,2017,Qld,Hazardous,Other miscellaneous,C&I,Landfill,Disposal,88
2101,2017,Qld,Hazardous,Other miscellaneous,C&I,Other disposal,Disposal,13
2102,2017,Qld,Hazardous,Other miscellaneous,C&I,Recycling,Recycling,194
2103,2017,Qld,Hazardous,Other miscellaneous,C&I,Treatment,Unknown,288
2104,2017,Qld,Hazardous,Other miscellaneous,Total,Landfill,Disposal,88
2105,2017,Qld,Hazardous,Other miscellaneous,Total,Other disposal,Disposal,13
2106,2017,Qld,Hazardous,Other miscellaneous,Total,Recycling,Recycling,194
2107,2017,Qld,Hazardous,Other miscellaneous,Total,Treatment,Unknown,288
2108,2017,Qld,Hazardous,Other soil/sludges,C&I,Landfill,Disposal,27346
2109,2017,Qld,Hazardous,Other soil/sludges,C&I,Other disposal,Disposal,42
2110,2017,Qld,Hazardous,Other soil/sludges,C&I,Recycling,Recycling,55636
2111,2017,Qld,Hazardous,Other soil/sludges,C&I,Treatment,Unknown,8327
2112,2017,Qld,Hazardous,Other soil/sludges,Total,Landfill,Disposal,27346
2113,2017,Qld,Hazardous,Other soil/sludges,Total,Other disposal,Disposal,42
2114,2017,Qld,Hazardous,Other soil/sludges,Total,Recycling,Recycling,55636
2115,2017,Qld,Hazardous,Other soil/sludges,Total,Treatment,Unknown,8327
2116,2017,Qld,Hazardous,"Paints, resins, inks, organic sludges",C&I,Landfill,Disposal,1950
2117,2017,Qld,Hazardous,"Paints, resins, inks, organic sludges",C&I,Other disposal,Disposal,177
2118,2017,Qld,Hazardous,"Paints, resins, inks, organic sludges",C&I,Recycling,Recycling,7764
2119,2017,Qld,Hazardous,"Paints, resins, inks, organic sludges",C&I,Treatment,Unknown,2963
2120,2017,Qld,Hazardous,"Paints, resins, inks, organic sludges",Total,Landfill,Disposal,1950
2121,2017,Qld,Hazardous,"Paints, resins, inks, organic sludges",Total,Other disposal,Disposal,177
2122,2017,Qld,Hazardous,"Paints, resins, inks, organic sludges",Total,Recycling,Recycling,7764
2123,2017,Qld,Hazardous,"Paints, resins, inks, organic sludges",Total,Treatment,Unknown,2963
2124,2017,Qld,Hazardous,Pesticides,C&I,Landfill,Disposal,258
2125,2017,Qld,Hazardous,Pesticides,C&I,Recycling,Recycling,43
2126,2017,Qld,Hazardous,Pesticides,C&I,Treatment,Unknown,94
2127,2017,Qld,Hazardous,Pesticides,Total,Landfill,Disposal,258
2128,2017,Qld,Hazardous,Pesticides,Total,Recycling,Recycling,43
2129,2017,Qld,Hazardous,Pesticides,Total,Treatment,Unknown,94
2130,2017,Qld,Hazardous,Plating & heat treatment,C&I,Landfill,Disposal,3768
2131,2017,Qld,Hazardous,Plating & heat treatment,C&I,Other disposal,Disposal,317
2132,2017,Qld,Hazardous,Plating & heat treatment,C&I,Recycling,Recycling,190
2133,2017,Qld,Hazardous,Plating & heat treatment,C&I,Treatment,Unknown,252
2134,2017,Qld,Hazardous,Plating & heat treatment,Total,Landfill,Disposal,3768
2135,2017,Qld,Hazardous,Plating & heat treatment,Total,Other disposal,Disposal,317
2136,2017,Qld,Hazardous,Plating & heat treatment,Total,Recycling,Recycling,190
2137,2017,Qld,Hazardous,Plating & heat treatment,Total,Treatment,Unknown,252
2138,2017,Qld,Hazardous,Reactive chemicals,C&I,Treatment,Unknown,45
2139,2017,Qld,Hazardous,Reactive chemicals,Total,Treatment,Unknown,45
2140,2017,Qld,Hazardous,Tyres,C&I,Energy from waste facility,Energy recovery,24646
2141,2017,Qld,Hazardous,Tyres,C&I,Landfill,Disposal,25084
2142,2017,Qld,Hazardous,Tyres,C&I,Other disposal,Disposal,1316
2143,2017,Qld,Hazardous,Tyres,C&I,Recycling,Recycling,37626
2144,2017,Qld,Hazardous,Tyres,Total,Energy from waste facility,Energy recovery,24646
2145,2017,Qld,Hazardous,Tyres,Total,Landfill,Disposal,25084
2146,2017,Qld,Hazardous,Tyres,Total,Other disposal,Disposal,1316
2147,2017,Qld,Hazardous,Tyres,Total,Recycling,Recycling,37626
2148,2017,Qld,Masonry materials,Asphalt,C&D,Recycling,Recycling,360146
2149,2017,Qld,Masonry materials,Asphalt,Total,Recycling,Recycling,360146
2150,2017,Qld,Masonry materials,Bricks,C&D,Recycling,Recycling,84066
2151,2017,Qld,Masonry materials,Bricks,Total,Recycling,Recycling,84066
2152,2017,Qld,Masonry materials,Concrete,C&D,Recycling,Recycling,1420109
2153,2017,Qld,Masonry materials,Concrete,Total,Recycling,Recycling,1420109
2154,2017,Qld,Masonry materials,Plasterboard & cement sheeting,C&D,Recycling,Recycling,55124
2155,2017,Qld,Masonry materials,Plasterboard & cement sheeting,Total,Recycling,Recycling,55124
2156,2017,Qld,Metals,Aluminium,C&D,Recycling,Recycling,8691
2157,2017,Qld,Metals,Aluminium,C&I,Recycling,Recycling,42314
2158,2017,Qld,Metals,Aluminium,MSW,Recycling,Recycling,4775
2159,2017,Qld,Metals,Aluminium,Total,Recycling,Recycling,55780
2160,2017,Qld,Metals,Non-ferrous metals (excl. aluminium),C&D,Recycling,Recycling,7498
2161,2017,Qld,Metals,Non-ferrous metals (excl. aluminium),C&I,Recycling,Recycling,21869
2162,2017,Qld,Metals,Non-ferrous metals (excl. aluminium),MSW,Recycling,Recycling,2124
2163,2017,Qld,Metals,Non-ferrous metals (excl. aluminium),Total,Recycling,Recycling,31491
2164,2017,Qld,Metals,Steel,C&D,Recycling,Recycling,349653
2165,2017,Qld,Metals,Steel,C&I,Recycling,Recycling,477471
2166,2017,Qld,Metals,Steel,MSW,Recycling,Recycling,52476
2167,2017,Qld,Metals,Steel,Total,Recycling,Recycling,879600
2168,2017,Qld,Organics,Food organics,C&I,Landfill,Disposal,258045
2169,2017,Qld,Organics,Food organics,C&I,Landfill,Energy recovery,68642
2170,2017,Qld,Organics,Food organics,C&I,Recycling,Recycling,66045
2171,2017,Qld,Organics,Food organics,MSW,Landfill,Disposal,489786
2172,2017,Qld,Organics,Food organics,MSW,Landfill,Energy recovery,130286
2173,2017,Qld,Organics,Food organics,Total,Landfill,Disposal,747832
2174,2017,Qld,Organics,Food organics,Total,Landfill,Energy recovery,198928
2175,2017,Qld,Organics,Food organics,Total,Recycling,Recycling,66045
2176,2017,Qld,Organics,Garden organics,C&D,Landfill,Disposal,34976
2177,2017,Qld,Organics,Garden organics,C&D,Landfill,Energy recovery,4816
2178,2017,Qld,Organics,Garden organics,C&I,Landfill,Disposal,53422
2179,2017,Qld,Organics,Garden organics,C&I,Landfill,Energy recovery,7357
2180,2017,Qld,Organics,Garden organics,C&I,Recycling,Recycling,191288
2181,2017,Qld,Organics,Garden organics,MSW,Energy from waste facility,Energy recovery,32121
2182,2017,Qld,Organics,Garden organics,MSW,Landfill,Disposal,256938
2183,2017,Qld,Organics,Garden organics,MSW,Landfill,Energy recovery,35382
2184,2017,Qld,Organics,Garden organics,MSW,Recycling,Recycling,466428
2185,2017,Qld,Organics,Garden organics,Total,Energy from waste facility,Energy recovery,32121
2186,2017,Qld,Organics,Garden organics,Total,Landfill,Disposal,345337
2187,2017,Qld,Organics,Garden organics,Total,Landfill,Energy recovery,47555
2188,2017,Qld,Organics,Garden organics,Total,Recycling,Recycling,657716
2189,2017,Qld,Organics,Other organics,C&I,Landfill,Disposal,19939
2190,2017,Qld,Organics,Other organics,C&I,Landfill,Energy recovery,2853
2191,2017,Qld,Organics,Other organics,C&I,Recycling,Recycling,9645
2192,2017,Qld,Organics,Other organics,MSW,Landfill,Disposal,61993
2193,2017,Qld,Organics,Other organics,MSW,Landfill,Energy recovery,8872
2194,2017,Qld,Organics,Other organics,MSW,Recycling,Recycling,22954
2195,2017,Qld,Organics,Other organics,Total,Landfill,Disposal,81932
2196,2017,Qld,Organics,Other organics,Total,Landfill,Energy recovery,11725
2197,2017,Qld,Organics,Other organics,Total,Recycling,Recycling,32599
2198,2017,Qld,Organics,Timber,C&D,Landfill,Disposal,116102
2199,2017,Qld,Organics,Timber,C&D,Landfill,Energy recovery,3277
2200,2017,Qld,Organics,Timber,C&D,Recycling,Recycling,30032
2201,2017,Qld,Organics,Timber,C&I,Energy from waste facility,Energy recovery,8415
2202,2017,Qld,Organics,Timber,C&I,Landfill,Disposal,184721
2203,2017,Qld,Organics,Timber,C&I,Landfill,Energy recovery,5214
2204,2017,Qld,Organics,Timber,C&I,Recycling,Recycling,164271
2205,2017,Qld,Organics,Timber,MSW,Landfill,Disposal,17230
2206,2017,Qld,Organics,Timber,MSW,Landfill,Energy recovery,486
2207,2017,Qld,Organics,Timber,Total,Energy from waste facility,Energy recovery,8415
2208,2017,Qld,Organics,Timber,Total,Landfill,Disposal,318052
